"(PDH-CSV 4.0) (","\\DESKTOP-INSGQFC\Memory\Cache Bytes","\\DESKTOP-INSGQFC\Memory\Committed Bytes","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Access Methods\Page Splits/sec","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Buffer Manager\Buffer cache hit ratio","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:General Statistics\User Connections","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Free Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Maximum Workspace Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Total Server Memory (KB)","\\DESKTOP-INSGQFC\Processor(_Total)\% Processor Time"
"11/10/2022 20:30:13.221","280772608","8341729280","0","100","1","34256","1692600","237464","6.7905368954336520204"
"11/10/2022 20:30:28.210","280018944","8357638144","0","100","1","34120","1692600","237464","7.2365426791623939096"
"11/10/2022 20:30:43.215","280588288","8350855168","0","100","1","34072","1692600","237464","7.3980553482003275079"
"11/10/2022 20:30:58.229","280379392","8351408128","0","100","1","34160","1692240","237464","9.138975564255547468"
"11/10/2022 20:31:13.216","280420352","8333275136","0","100","1","34176","25680","237464","4.4233058115267560595"
"11/10/2022 20:31:28.218","280735744","8345071616","0","100","1","34136","1681080","237464","6.3780125316710067906"
"11/10/2022 20:31:43.206","281034752","8350052352","0","100","1","34072","1681080","237464","4.6591792411600501111"
"11/10/2022 20:31:58.216","280571904","8349429760","0","100","1","34056","1681080","237464","4.1159423267501216159"
"11/10/2022 20:32:13.229","280879104","8360882176","0","100","1","34048","1680240","237464","8.2281064750146288844"
"11/10/2022 20:32:28.219","280420352","8333705216","0","100","1","34168","1680720","237464","6.4880563248367772999"
"11/10/2022 20:32:43.213","280571904","8336023552","0","100","1","34104","1867440","237464","8.5828515492063495174"
"11/10/2022 20:32:58.218","281128960","8341716992","0","100","1","34056","1820280","237464","3.9255013717492071024"
"11/10/2022 20:33:13.203","280645632","8354930688","0","100","1","34944","1780320","237464","8.2944912661270908671"
"11/10/2022 20:33:28.217","280956928","8332619776","0","100","1","34944","26400","237464","9.9266133123279480799"
"11/10/2022 20:33:43.231","281559040","8346386432","0","100","1","34800","1773120","237464","7.2914856914593535464"
"11/10/2022 20:33:58.227","280793088","8340197376","0","100","1","34768","1737960","237464","6.6275109961444140794"
"11/10/2022 20:34:13.217","281096192","8351993856","0","100","1","34512","26040","237464","7.6301062955035021673"
"11/10/2022 20:34:28.230","281669632","8354136064","0.46623627153144869828","100","1","33320","1730160","237464","6.271725873151112296"
"11/10/2022 20:34:43.217","281186304","8340512768","0","100","1","34584","1721400","237464","8.7209880164534130387"
"11/10/2022 20:34:58.228","281255936","8348266496","0","100","1","34536","1721400","237464","5.9795031407902543563"
"11/10/2022 20:35:13.223","280989696","8370995200","0","100","1","34128","1703400","237464","6.1395735804491309295"
"11/10/2022 20:35:28.207","280285184","8372195328","0","100","1","34232","1702200","237464","4.7176431040035327058"
"11/10/2022 20:35:43.211","280854528","8348667904","0","100","1","34336","1705800","237464","7.054886561981376758"
"11/10/2022 20:35:58.217","280199168","8351780864","0","100","1","34280","1705800","237464","5.4315003607040885925"
"11/10/2022 20:36:13.225","279465984","8366907392","0","100","1","34168","1705800","237464","6.8590942682862365842"
"11/10/2022 20:36:28.220","279289856","8364642304","0","100","1","34216","25800","237464","7.6379716382422913057"
"11/10/2022 20:36:43.210","279629824","8339742720","0","100","1","34200","1699200","237464","6.357739585912036695"
"11/10/2022 20:36:58.226","280039424","8387776512","0","100","1","34320","1662360","237464","7.8281644773299792206"
"11/10/2022 20:37:13.211","279597056","8397565952","0","100","1","34192","1662360","237464","6.0396365187550316023"
"11/10/2022 20:37:28.219","279646208","8395497472","0","100","1","34120","1662360","237464","5.3278795184566458687"
"11/10/2022 20:37:43.218","280207360","8395608064","0","100","1","34216","1672800","237464","5.5495731610188610006"
"11/10/2022 20:37:58.203","279478272","8370278400","0","100","1","34304","1676640","237464","7.4327341960696351464"
"11/10/2022 20:38:13.208","280096768","8384995328","0","100","1","34168","1676640","237464","7.3279218370855598863"
"11/10/2022 20:38:28.216","280367104","8382332928","0","100","1","34088","1676640","237464","4.3439540216693046659"
"11/10/2022 20:38:43.216","279613440","8383254528","0","100","1","34192","1680120","237464","6.4725437123942741735"
"11/10/2022 20:38:58.222","280199168","8360148992","0","100","1","34272","25800","237464","8.0173415871103710373"
"11/10/2022 20:39:13.209","280465408","8380059648","0","100","1","34880","1684440","237464","7.1075127563675071229"
"11/10/2022 20:39:28.220","280268800","8383987712","0.066618759784130704427","100","1","33784","1684440","237520","7.1640722391458799834"
"11/10/2022 20:39:43.219","280576000","8392040448","0","100","1","34840","26400","237520","7.036095420897980901"
"11/10/2022 20:39:58.208","281141248","8392273920","0","100","1","34832","1671000","237520","6.8386450087296495326"
"11/10/2022 20:40:13.214","280403968","8386035712","0","100","1","34336","1673160","237520","8.8632463412133262182"
"11/10/2022 20:40:28.220","280719360","8385388544","0","100","1","34288","1673160","237520","8.4057900276997656874"
"11/10/2022 20:40:43.205","281063424","8386985984","0","100","1","34248","1673160","237520","6.4424077140106899009"
"11/10/2022 20:40:58.219","280596480","8388288512","0","100","1","34368","1670280","237520","9.745106235540902162"
"11/10/2022 20:41:13.204","280899584","8368386048","0","100","1","34440","25920","237520","8.1548609751485034991"
"11/10/2022 20:41:28.206","280666112","8374173696","0","100","1","34360","1671600","237520","4.5005461122042618172"
"11/10/2022 20:41:43.212","280707072","8380055552","0","100","1","34304","1671600","237520","4.6360107970300878932"
"11/10/2022 20:41:58.221","281010176","8384159744","0","100","1","34344","25920","237520","7.2020675486898833029"
"11/10/2022 20:42:13.216","281317376","8399581184","0","100","1","34240","1671360","237520","5.4905611416455002427"
"11/10/2022 20:42:28.222","280862720","8378007552","0","100","1","34360","1671480","237520","8.4747446772326817666"
"11/10/2022 20:42:43.218","281415680","8384221184","0","100","1","34312","1671480","237520","5.3495483441231783672"
"11/10/2022 20:42:58.211","281010176","8385507328","0","100","1","34280","1671480","237520","5.2594185942878679541"
"11/10/2022 20:43:13.226","281047040","8399638528","0","100","1","34264","1668600","237520","5.1322177692022634687"
"11/10/2022 20:43:28.212","281878528","8386535424","0","100","1","34384","1652160","237520","14.51593572137052135"
"11/10/2022 20:43:43.216","281141248","8389419008","0","100","1","34312","1652160","237520","4.751230193071265262"
"11/10/2022 20:43:58.230","280154112","8388497408","0","100","1","34288","1652160","237520","8.0413403931963500781"
"11/10/2022 20:44:13.217","280723456","8406376448","0","100","1","34240","1659600","237520","4.8543431173033058101"
"11/10/2022 20:44:28.218","281047040","8381673472","0","100","1","34400","25920","237520","5.3066987506205869352"
"11/10/2022 20:44:43.210","280285184","8385994752","0","100","1","34368","1654320","237520","6.1838869186183202942"
"11/10/2022 20:44:58.218","280899584","8391176192","0","100","1","34312","1654320","237520","5.0279894762271792885"
"11/10/2022 20:45:13.210","281202688","8406945792","0","100","1","34184","1654320","237520","5.4941858217739225623"
"11/10/2022 20:45:28.220","280739840","8407191552","0","100","1","34224","1656840","237520","5.571244868163960362"
"11/10/2022 20:45:43.206","281038848","8384319488","0","100","1","34352","1656960","237520","8.1576053861550317237"
"11/10/2022 20:45:58.213","280657920","8400121856","0","100","1","34304","1656960","237520","4.3811115210063533709"
"11/10/2022 20:46:13.221","280682496","8414928896","0","100","1","34208","1656960","237520","5.4409906136994585779"
"11/10/2022 20:46:28.205","280989696","8415330304","0","100","1","34256","1646040","237520","6.1903047814556249051"
"11/10/2022 20:46:43.207","281034752","8397905920","0","100","1","34352","25920","237520","9.2141663634726196364"
"11/10/2022 20:46:58.210","281079808","8396460032","0","100","1","34312","1651560","237520","4.3566205329543468139"
"11/10/2022 20:47:13.215","280322048","8399470592","0","100","1","34200","1651560","237520","5.0561360400798278647"
"11/10/2022 20:47:28.217","279580672","8393519104","0","100","1","34232","25800","237520","4.731147652372857948"
"11/10/2022 20:47:43.208","279752704","8393203712","0","100","1","34208","1893240","237520","7.5070073515043471701"
"11/10/2022 20:47:58.209","280059904","8361852928","0","100","1","34320","1818000","237520","8.5584400949518357749"
"11/10/2022 20:48:13.210","279842816","8379265024","0","100","1","34184","1780440","237520","3.1488815510895329375"
"11/10/2022 20:48:28.220","279449600","8379211776","0","100","1","34120","1759680","237520","5.6754220444662273337"
"11/10/2022 20:48:43.219","280027136","8378216448","0","100","1","34224","1730880","237520","5.3789105757959472243"
"11/10/2022 20:48:58.217","279277568","8355872768","0","100","1","34320","1701240","237520","8.5681873268162451751"
"11/10/2022 20:49:13.222","279597056","8376569856","0","100","1","34936","1701240","237520","5.4891748241465698754"
"11/10/2022 20:49:28.209","280244224","8380243968","0","100","1","34432","1701240","237520","5.9246167616338389905"
"11/10/2022 20:49:43.211","279769088","8393150464","0","100","1","34840","26400","237520","5.1546506103068434612"
"11/10/2022 20:49:58.221","279822336","8399036416","0","100","1","34824","1687200","237520","6.5687850152919118329"
"11/10/2022 20:50:13.205","279703552","8389619712","0","100","1","34168","1680600","237520","8.3970276901114253576"
"11/10/2022 20:50:28.216","278962176","8391999488","0","100","1","34128","1680600","237520","7.0208395296540100361"
"11/10/2022 20:50:43.219","279527424","8393883648","0","100","1","34096","1680600","237520","6.2688718253466895192"
"11/10/2022 20:50:58.218","279842816","8391028736","0","100","1","34232","1681080","237520","7.6988232354206935781"
"11/10/2022 20:51:13.215","279109632","8369139712","0","100","1","34312","1680480","237520","7.0807113946990014597"
"11/10/2022 20:51:28.226","279703552","8374534144","0","100","1","34240","1680480","237520","5.4692641587200103714"
"11/10/2022 20:51:43.218","278999040","8381640704","0","100","1","34192","1680480","237520","4.2603105000141638925"
"11/10/2022 20:51:58.213","278228992","8382705664","0","100","1","34248","1683240","237520","5.8402153242573255909"
"11/10/2022 20:52:13.228","278802432","8368041984","0","100","1","34272","25800","237520","5.6545527871886154259"
"11/10/2022 20:52:28.224","279117824","8385458176","0","100","1","34216","1683120","237520","10.720416804569744329"
"11/10/2022 20:52:43.218","278413312","8396177408","0","100","1","34144","1683120","237520","4.6116536792251139332"
"11/10/2022 20:52:58.203","278728704","8394821632","0","100","1","34120","25680","237520","5.853984597753402852"
"11/10/2022 20:53:13.209","278532096","8418447360","0","100","1","35008","1678200","237520","5.0237370466215462983"
"11/10/2022 20:53:28.213","278552576","8375373824","0","100","1","34960","1669440","237520","8.9339067725131897646"
"11/10/2022 20:53:43.217","279117824","8380076032","0","100","1","34848","1669440","237520","5.5975166951161448026"
"11/10/2022 20:53:58.224","278941696","8383115264","0","100","1","34800","1669440","237520","6.1241268977901714976"
"11/10/2022 20:54:13.221","279007232","8401051648","0","100","1","34304","1679640","237520","4.8128303379500803061"
"11/10/2022 20:54:28.209","279601152","8370286592","0","100","1","34096","25680","237520","9.2060563014024214823"
"11/10/2022 20:54:43.216","278818816","8372609024","0","100","1","34408","1693200","237520","5.4271349618493118783"
"11/10/2022 20:54:58.228","279277568","8385110016","0","100","1","34360","1693200","237520","6.1405667388708451426"
"11/10/2022 20:55:13.212","279834624","8404865024","0","100","1","34264","25800","237520","4.8206342789364864387"
"11/10/2022 20:55:28.227","279334912","8401342464","0","100","1","34176","1683240","237520","9.346869697521620779"
"11/10/2022 20:55:43.217","279646208","8376586240","0","100","1","34328","1688640","237520","6.3194655414570810592"
"11/10/2022 20:55:58.227","280006656","8382095360","0","100","1","34280","1688640","237520","4.8914048127190135062"
"11/10/2022 20:56:13.220","279236608","8392404992","0","100","1","34160","1688640","237520","3.8403601118970343009"
"11/10/2022 20:56:28.207","279793664","8405745664","0","100","1","34232","1691760","237520","9.9712345009563385645"
"11/10/2022 20:56:43.216","279097344","8371884032","0","100","1","34344","1689240","237520","6.8799334626070685061"
"11/10/2022 20:56:58.223","278335488","8383299584","0","100","1","34232","1689240","237520","4.1564567384273605199"
"11/10/2022 20:57:13.207","279171072","8392761344","0","100","1","34128","1689240","237520","6.3735393156410307114"
"11/10/2022 20:57:28.214","279523328","8393646080","0","100","1","34208","1690560","237520","7.3627204541313329145"
"11/10/2022 20:57:43.219","279003136","8371003392","0","100","1","34296","25800","237520","7.3720138861628647931"
"11/10/2022 20:57:58.217","279371776","8373301248","0","100","1","34264","1690200","237520","8.2567137160389663109"
"11/10/2022 20:58:13.225","279658496","8387260416","0","100","1","34224","1690200","237520","6.5608949629171631202"
"11/10/2022 20:58:28.218","279183360","8389111808","0","100","1","34152","1690200","237520","5.0065409358990953237"
"11/10/2022 20:58:43.205","279502848","8388653056","0","100","1","34248","1690320","237520","6.2996938676132323565"
"11/10/2022 20:58:58.207","279273472","8367259648","0","100","1","34352","1691280","237520","6.3633112256923691774"
"11/10/2022 20:59:13.210","279310336","8389091328","0","100","1","34232","1691280","237520","5.4008186391059638254"
"11/10/2022 20:59:28.214","279629824","8393408512","0","100","1","33768","1691280","237520","5.9368067763978515927"
"11/10/2022 20:59:43.216","278106112","8375885824","0","100","1","34264","1699920","237520","7.2355354641063467369"
"11/10/2022 20:59:58.219","278437888","8347844608","0","100","1","34336","25920","237520","8.9395728924250619229"
"11/10/2022 21:00:13.214","278994944","8365506560","0","100","1","33944","1700880","237520","3.7847185979294706293"
"11/10/2022 21:00:28.223","278556672","8366153728","0","100","1","33872","1700880","237520","8.9712492970347330612"
"11/10/2022 21:00:43.216","278892544","8370753536","0","100","1","34000","25560","237520","7.1321978612569285616"
"11/10/2022 21:00:58.229","279465984","8367767552","0","100","1","33976","1702920","237520","8.04901401566572261"
